Long,Lat,type,name
-71.1815478,42.2310575,restaurant,Joe‚Äôs Bar & Grill
-73.156047,42.4736435,restaurant,Dewey's Restaurant
-71.3842763,42.2981393,restaurant,Zaftig's Delicatessan
-72.7393217,42.6037681,restaurant,Hearty Eats
-71.0540986,42.363255,restaurant,Aquapazza
-70.1920823,42.0440018,restaurant,Sal's Place
-71.0989865,42.3623784,restaurant,Pagu
-71.0939078,42.3628673,restaurant,Sulmona
-71.4184968,42.5691634,restaurant,Seoul Kitchen
-71.0575271,42.351071,restaurant,Les Zygomates Wine Bar & Bistro
-70.195251,42.0517563,restaurant,Chach
-71.105435,42.366639,restaurant,Life Alive
-70.1894927,42.0480731,restaurant,Bayside Betsy's
-70.1893391,42.0481264,restaurant,Jimmy's Hideaway
-70.1895135,42.048458,restaurant,Local 186
-70.9763286,42.2467136,restaurant,Bay Pointe Waterfront Restaurant
-70.976326,42.2467304,restaurant,Bay Pointe Waterfront Restaurant
-70.1886541,42.0501063,restaurant,Grand Central Restaurant
-70.1870833,42.0510424,restaurant,George's Pizza
-70.1872885,42.050884,restaurant,Waydowntown
-70.1861186,42.0512961,restaurant,Kung Fu Dumplings
-71.043669,42.3520923,restaurant,Honeygrow
-70.9753642,42.2502184,restaurant,Bay Pointe Waterfront Restaurant
-70.1850832,42.0523455,restaurant,Rosie's Mexican Cantina
-70.1849196,42.0529041,restaurant,Kabob-E-Licious
-70.1849196,42.0527777,restaurant,Baie Bar & Resto
-70.18762,42.0509932,restaurant,JD's Sports Bar
-71.100022,42.4788573,restaurant,Anthony's Italian Specialties
-71.1000609,42.4787935,restaurant,Amore Pizza
-71.1000851,42.4787084,restaurant,Gin U Dee
-71.1225754,42.3969699,restaurant,Boston Burger Company
-71.2798872,42.2445494,restaurant,Dover Cafe
-71.1031709,42.3164045,restaurant,Chilacates
-71.0858331,42.7725854,restaurant,The Hidden Pig
-70.6563061,42.6074111,restaurant,The Rudder Restaurant
-70.6566153,42.6069604,restaurant,The Studio
-70.6510705,42.6091911,restaurant,Duckworth's Bistrot
-71.0656587,42.4565292,restaurant,Wood and Fire
-70.9975018,42.4495708,restaurant,Family Place Roast Beef and Pizza
-71.0499784,42.3730678,restaurant,Pier 6 Restaurant
-71.0588177,42.3576068,restaurant,Sweetgreen
-71.0581315,42.3574582,restaurant,The Chicken & Rice Guys
-71.0581869,42.357403,restaurant,Luke's Lobster
-71.0578623,42.3578242,restaurant,Falafel King
-71.0577319,42.3583914,restaurant,Boston Shawarma Restaurant
-71.0580677,42.3580556,restaurant,Spyce
-71.0477128,42.3370536,restaurant,Loco Taqueria & Oyster Bar
-71.1752068,42.2485237,restaurant,Eggs & Thai Cafe
-71.1008374,42.4934201,restaurant,Java Grind and Grill
-71.1300771,42.6754922,restaurant,Burtons Grill
-71.1314761,42.6759519,restaurant,b.good
-71.1315508,42.6760198,restaurant,Thyme Japanese Cuisine
-71.0541025,42.3603795,restaurant,Dick Äôs last resort
-70.9753471,42.2502075,restaurant,Bay Pointe Waterfront Restaurant
-71.1043404,42.5122629,restaurant,Anthony's Roast Beef & Pizza
-71.0407077,42.3491245,restaurant,Morton's The Steakhouse
-71.0723582,42.3437826,restaurant,Aquitaine
-71.0691398,42.3468371,restaurant,Masa
-71.0821967,42.3479265,restaurant,Earls Kitchen + Bar
-71.0869426,42.372043,restaurant,Lone Star Taco Bar
-71.0797493,42.3505427,restaurant,Joe Äôs American Bar & Grill
-71.0552111,42.3601194,restaurant,Boston Chowda
-71.8643775,42.117271,restaurant,Dairy Express Pizza
-72.5191521,42.3761012,restaurant,Top Kabab
-71.1840427,42.4245968,restaurant,Villa House of Pizza
-71.1843497,42.424632,restaurant,Thai E-Sarn Cuisine
-71.5665118,42.3910106,restaurant,Hudson House of Pizza
-71.104552,42.5534534,restaurant,Reading House of Pizza
-71.1581446,42.7076123,restaurant,Viva Bar
-70.8705006,42.8100389,restaurant,Loretta's
-71.1183605,42.3720656,restaurant,Zambrero Harvard Square
-71.1181628,42.3720083,restaurant,Insomnia Cookies
-71.0421328,42.164243,restaurant,Zack's Pizza
-71.3083199,42.6425211,restaurant,Espresso Pizza
-71.0001922,42.4102624,restaurant,Nino‚Äôs
-71.1067463,42.5223388,restaurant,Pamplemousse
-71.1074317,42.5226121,restaurant,Colombo's Pizza & Cafe
-71.1077819,42.5223249,restaurant,The Last Corner Restaurant
-71.06072,41.9044928,restaurant,The Jockey Club
-71.4530316,42.4321439,restaurant,PizzaExpress
-71.1983715,42.1933464,restaurant,Crushed Peppers
-71.0669039,42.4266351,restaurant,Infused Kreyol
-71.1035373,42.5212604,restaurant,Jimbo's Famous Roast Beef & Seafood
-71.07932,42.3487872,restaurant,Luke's Lobster Back Bay
-71.0552011,42.3651219,restaurant,Monica‚Äòs
-71.08715,42.3720663,restaurant,Silk Road Uyghur Cuisine
-71.610333,42.2712983,restaurant,Ted's Montana Grill
-71.1035901,42.5231849,restaurant,Christopher's Restaurant
-71.3126843,42.6565217,restaurant,Cameo Diner
-71.3121819,42.657198,restaurant,VicÄôs Breakfast Subs and Bakery
-71.1027951,42.5236213,restaurant,Zucca
-71.1028659,42.5234215,restaurant,Avana Sushi III
-71.1028811,42.5233153,restaurant,Louisa's Pizza World
-71.1030157,42.5249035,restaurant,Venetian Moon Restaurant
-71.1029976,42.5243492,restaurant,Town Pizza
-69.9945865,41.7878025,restaurant,Rock Harbor Grill
-70.0014911,41.7823312,restaurant,Beacon Room
-71.1090904,42.3223246,restaurant,Ethiopian Cafe
-71.1095921,42.3222413,restaurant,Blue Nilea
-71.1067331,42.3226548,restaurant,Old Havanna
-72.6145523,42.0807675,restaurant,Main Street Grille
-72.6152823,42.0802175,restaurant,China Star
-71.0599233,42.3513135,restaurant,Hot Pot Buffet
-70.5257685,41.665554,restaurant,Base Cape Cod Galley
-71.0536786,42.3422599,restaurant,Coppersmith
-70.6008218,41.5555069,restaurant,DJ's Famous Wings
-71.0558899,42.3634262,restaurant,Rabia‚Äòs
-71.0504909,42.3624578,restaurant,Boston Sail Loft
-71.2022544,42.1548707,restaurant,Papa Gino's
-71.1995167,42.1651243,restaurant,Bertucci's
-71.1939625,42.1729401,restaurant,The Feisty Greek
-71.1948959,42.1719402,restaurant,Yamato
-71.1921375,42.1779887,restaurant,Westbury Farms
-71.2013223,42.1936723,restaurant,Giorgio's Pizza
-71.2003828,42.1934415,restaurant,Lewis' Restaurant
-71.2389445,42.3639837,restaurant,Heidi's Restaurant
-70.5176771,41.587772,restaurant,Moonakis Cafe
-71.3995254,42.3254531,restaurant,Niko's Family Pizza
-71.3101208,42.6458052,restaurant,Lowell Burger Company
-72.5300492,42.4152775,restaurant,Jakes at The Mill
-71.0423555,42.3188996,restaurant,Fiskies
-71.0084173,42.1294439,restaurant,Brookville Pizza
-71.0098988,42.1274009,restaurant,Cafe Asia
-71.0388492,42.3902426,restaurant,Mi Salvador y Mexicano
-71.0861552,42.7747426,restaurant,Olivia's
-71.0630527,42.3512206,restaurant,Dumpling Cafe
-71.0628128,42.3511734,restaurant,New Saigon Sandwich
-71.1202613,42.371986,restaurant,Pinocchio's
-71.1197976,42.3832828,restaurant,Harvard House of Pizza
-71.1227994,42.3913617,restaurant,Gustazo Cuban Kitchen & Bar
-71.1269488,42.402472,restaurant,Angelina's Pizzeria
-71.1133757,42.7157804,restaurant,Orzo Cafe Trattoria
-71.1307663,42.3973696,restaurant,Cambridge House of Pizza
-71.1220775,42.3906604,restaurant,Andy's Diner
-71.1198426,42.3887883,restaurant,Passage to India
-71.1216384,42.395246,restaurant,Meju
-71.1237535,42.395637,restaurant,Flatbread Company
-73.1138286,42.7018123,restaurant,A-OK Berkshire Barbeque
-71.1191251,42.3851611,restaurant,One Ramen & Sushi
-71.1194933,42.3859409,restaurant,Pho House
-71.1195012,42.3858668,restaurant,Upper Crust Pizzeria
-71.1195752,42.385222,restaurant,The 1/2 Shell
-71.1196974,42.3841278,restaurant,Baraka Cafe
-72.0149758,42.233336,restaurant,Subway
-71.1220566,42.3958866,restaurant,O Ginger
-71.121725,42.394895,restaurant,Punjabi Grill
-71.116583,42.3713445,restaurant,Daedalus
-71.1228148,42.3970608,restaurant,Hulun Beir
-71.1198438,42.3825055,restaurant,Giulia
-71.1198525,42.3824517,restaurant,Nirvana
-71.1198613,42.3823952,restaurant,Mix-It
-71.1018661,42.3820697,restaurant,Momo and Curry
-71.1220233,42.397182,restaurant,Mortadella Head
-71.1219584,42.3972915,restaurant,Kor Tor Mor
-71.0977758,42.3732304,restaurant,Guangzhou Restaurant
-71.0973665,42.3731647,restaurant,Casa Portugal
-71.096984,42.3731173,restaurant,The Rising
-71.0971618,42.37338,restaurant,Tupelo
-71.1197363,42.3725334,restaurant,El Jefe's Taqueria
-71.1193659,42.3724842,restaurant,Le's
-71.1190977,42.3724155,restaurant,Oggi
-71.1113392,42.3695166,restaurant,Harvest of India
-71.111265,42.3694961,restaurant,Flame Hot Pot & Sushi
-71.1086529,42.3681918,restaurant,Mass Ave Diner
-71.0725676,42.5750979,restaurant,Mike's Famous Pizza Roast Beef
-71.018318,42.3682505,restaurant,Vineyard Grille
-71.1533493,42.5403735,restaurant,AJ's Kitchen
-70.8245332,42.2367379,restaurant,Nguyen‚Äôs Kitchen
-70.8252883,42.2378358,restaurant,Cohasset Pizza House
-70.7917058,42.2399112,restaurant,Olde Salt House
-70.7913579,42.2399226,restaurant,Atlantica
-70.8012157,42.22141,restaurant,Victoria's Pizzeria
-73.3692788,42.335387,restaurant,Shaker Mill Tavern
-71.427283,42.5659036,restaurant,Evviva Trattoria
-71.100378,42.3842044,restaurant,Man-o-Salwa
-70.8801246,42.1734049,restaurant,Boston Pizza
-70.8845065,42.1724524,restaurant,former papa ginos
-70.8850848,42.1738159,restaurant,Strawberry Fair Restaurant
-71.158772,42.5699544,restaurant,Sunnyside Cafe
-71.0452919,42.3529429,restaurant,Strega Waterfront
-71.1140229,42.2988506,restaurant,Achilito's Taqueria
-71.1499709,42.6905418,restaurant,Garden House Korean Restaurant
-71.1501109,42.6905241,restaurant,Bodega Alexander
-73.11298,42.6996023,restaurant,Meng's Pan-Asian
-70.9755509,42.3861431,restaurant,Antique Table
-70.603051,41.7501258,restaurant,LeoÄôs Breakfast
-71.1351263,42.6824622,restaurant,Bollywood Grill
-71.0533088,42.3536298,restaurant,Trade
-71.131793,42.3524555,restaurant,Steve's Kitchen
-69.9820366,41.6841718,restaurant,Chatham Fish & Lobster Co.
-72.5785012,42.4660063,restaurant,BridgeSide Grille
-71.0514451,42.3594832,restaurant,Provisions
-71.1404825,42.6568504,restaurant,Elm Square Oyster Co.
-71.0187642,42.1102816,restaurant,Sony's Cafe
-71.0231124,42.1093988,restaurant,Howard Street Diner
-71.0552539,42.3632331,restaurant,Parla
-71.0932464,41.9014408,restaurant,El Mariachi
-71.4744852,42.5524796,restaurant,Tavern in the Square
-71.4765948,42.5522208,restaurant,Taka
-71.0855551,42.6701121,restaurant,Taki's Pizza
-70.8709219,42.8099963,restaurant,Loretta
-70.9483981,42.464355,restaurant,Taqueria Do√±a Julia
-70.9492816,42.4640047,restaurant,Rossetti
-70.9500191,42.4645,restaurant,R.F. O'Sullivan's
-72.6429453,42.1062259,restaurant,Village Pizza & Restaurant
-72.5843352,42.0992632,restaurant,Ra√≠ces Restaurant
-71.1000612,42.479659,restaurant,The Stones Common House & Kitchen
-70.946887,42.4637411,restaurant,Enzo's Pizzeria
-70.9468093,42.4638117,restaurant,Casa Antigua
-71.0620624,42.3551144,restaurant,Democracy Brewing
-70.6674467,41.958518,restaurant,Happy Garden Restaurant
-70.9468447,42.4643248,restaurant,Bella Luna Restaurant
-70.9477379,42.4625275,restaurant,Dragon Inn
-72.5180084,42.3756512,restaurant,Paradise of India
-72.5181166,42.3761682,restaurant,Kaiju
-70.948088,42.4649533,restaurant,Rincon Macorisano Restaurant
-71.2318557,42.6104087,restaurant,Wicked Cheesy
-72.5193431,42.3405111,restaurant,El Comalito
-71.1313413,42.3823305,restaurant,Armando's Pizza & Subs
-71.1343508,42.3549742,restaurant,Allston Diner
-71.1319035,42.3543951,restaurant,Beard Papa's
-71.1336575,42.3530567,restaurant,Amelia's
-71.1653169,42.5416845,restaurant,As Good As It Gets
-71.1669311,42.5430239,restaurant,Peter's Pizza Wilmington
-72.1414956,42.235334,restaurant,Matt's Breakfast Nook
-72.141624,42.2348361,restaurant,Ye Olde Tavern
-72.1327823,42.2306067,restaurant,Howards Drive In
-71.4351598,42.3272001,restaurant,Zheng Garden Chinese Restaurant
-71.8005554,42.3368496,restaurant,Pinecroft Dairy and Restaurant
-70.667218,41.9618207,restaurant,Tavern on the Wharf
-70.6674004,41.9619264,restaurant,Cupcake Charlies
-70.6677276,41.9617628,restaurant,Anna's Harborside Grille
-70.6690842,41.9620157,restaurant,Salt
-70.6682169,41.9606574,restaurant,Sun Dynasty
-70.6635364,41.9590778,restaurant,Yogis Cafe
-70.6623402,41.9547455,restaurant,Stevies Pizza
-70.6641849,41.9567382,restaurant,British Beer Company
-70.6647916,41.9571232,restaurant,Guilty Bakery
-71.1203668,42.2089613,restaurant,Blue Hills Grill
-70.6639106,41.9552454,restaurant,Mallebar Brasserie
-70.66577,41.9575449,restaurant,Cork + Table
-70.6655992,41.9574449,restaurant,Top Crust
-71.0740212,42.5010362,restaurant,Tonno Wakefield
-70.6685802,41.9604863,restaurant,Dillon's Local
-70.6632433,41.9553187,restaurant,Cafe Strega
-70.6645281,41.9563709,restaurant,Su Casa
-70.6644316,41.9562243,restaurant,T-Bones
-70.6644865,41.9563101,restaurant,Asia Tasty
-70.6656923,41.957292,restaurant,Kogi
-70.6658129,41.9573541,restaurant,Bangkok Thai Cuisine
-70.6845884,41.9742468,restaurant,New China
-71.2278666,42.4470534,restaurant,Bulpan Grill & Lounge
-70.6742763,41.9647434,restaurant,Isabella's Baking Company
-70.6596563,41.9341067,restaurant,Pizza Factory
-71.4890217,42.1487139,restaurant,Red Heat Tavern
-71.8080278,42.2819168,restaurant,Hot Panini
-71.0581471,42.3539429,restaurant,Al Capone
-71.186114,42.4845587,restaurant,Outback Steakhouse
-71.0289042,42.3960038,restaurant,Burrito's Pizza & Grill
-71.1161415,42.3724808,restaurant,Mr. Bartley‚Äôs Gourmet Burgers
-70.1261855,41.6663387,restaurant,The Oyster company
-71.0673326,42.3409422,restaurant,Gaslight Brasserie
-71.4079336,42.3002866,restaurant,Bella Costa
-71.063475,42.3531653,restaurant,Artisan bistro
-70.9208706,41.6266311,restaurant,Knuckle Heads
-71.0702328,42.3573139,restaurant,The Paramount
-72.407536,42.2887833,restaurant,Wong Garden
-71.0547117,42.3605538,restaurant,Zuma Tex-Mex Grill
-71.0557717,42.3593838,restaurant,Bertucci's
-71.0623427,42.3638445,restaurant,Finch
-71.0607541,42.3510259,restaurant,China Pearl Restaurant
-71.0537051,42.364132,restaurant,Artu'
-72.7204229,42.1120212,restaurant,Panda House
-71.024457,42.2738618,restaurant,Burke's Seafood
-71.170073,42.7076602,restaurant,La Tambora
-71.6311965,42.2808279,restaurant,Papa Gino's
-72.7713847,42.0199119,restaurant,CPC Smokehouse
-70.9548904,41.7712812,restaurant,PizzaExpress
-71.058393,42.3537849,restaurant,noon
-71.05857,42.3539018,restaurant,Sweetgreen
-71.0584867,42.3538505,restaurant,Grainmaker
-71.1046515,42.3336945,restaurant,TGI Friday's
-71.1042427,42.3337295,restaurant,JP Licks
-71.1801248,42.2192908,restaurant,Westwood Jade
-70.7161786,41.9688062,restaurant,Regina Pizzeria
-71.0036606,42.2413674,restaurant,Fusion Kitchen
-71.2021925,42.1915676,restaurant,Cafe Paprika
-71.4029805,42.0770966,restaurant,Bay Leaf Restaurant
-71.2010886,42.1933535,restaurant,Shabu Lee
-71.0290097,42.2990353,restaurant,Port 305 Bar & Restaurant
-70.9948066,42.259635,restaurant,Fox and Hound Wood Grill and Tavern
-71.0036871,42.2461355,restaurant,IHOP. International House of Pancakes
-71.0286232,42.2992614,restaurant,Siros Restaurant
-71.0305407,42.2993262,restaurant,Victory Point Bar & Grill
-71.0023303,42.2494793,restaurant,Craig‚Äôs Cafe
-71.2951003,42.295875,restaurant,Bocado Tapas Bar
-71.4243315,42.0885121,restaurant,LongHorn Steakhouse
-71.4245595,42.0891689,restaurant,British Beer Company
-71.1128068,42.3006111,restaurant,Bukhara Indian Bistro
-71.056805,42.3609194,restaurant,Sons of Boston
-71.0568001,42.360863,restaurant,Blackstone Grill
-72.6321292,42.3184743,restaurant,Iconica Social Club
-71.0556092,42.3642879,restaurant,L' Osteria Ristorante
-71.0554599,42.3642982,restaurant,Benevento's
-71.4298395,42.3613838,restaurant,Paani
-71.4299709,42.3609821,restaurant,Oak Barrel Tavern
-71.0810691,42.3675768,restaurant,Desfina
-71.0606164,42.1967627,restaurant,Randolph Cafe
-71.0534901,42.364597,restaurant,Giacomo's Ristorante
-71.4165798,42.2785388,restaurant,Pho Dakao
-71.4181737,42.2802936,restaurant,Terra Brasilis
-71.0491857,42.4029682,restaurant,Kien Giang Restaurant
-70.955944,42.1693745,restaurant,Sombrero's Mexican Restaurant
-70.4807546,41.5595556,restaurant,The Sand Wedge Bistro
-70.4808797,41.5597455,restaurant,95 Shore
-70.8952948,42.5224612,restaurant,Turner's Seafood
-71.0816653,42.363348,restaurant,Glass House
-71.0630482,42.3511477,restaurant,Happy Lamb Hot Pot
-73.3630857,42.1948029,restaurant,20 Railroad Public House
-73.3630696,42.194929,restaurant,Dola
-73.3622394,42.1948019,restaurant,GB Eats
-73.3623695,42.1946687,restaurant,Siam Square
-73.3622971,42.1947383,restaurant,Tangier Cafe
-71.3203749,42.6522647,restaurant,University Dining Commons
-71.3174137,42.6523027,restaurant,Hawk's Nest Caf√©
-71.3242628,42.6501396,restaurant,Crossroads Cafe
-71.325339,42.6530982,restaurant,Southwick Food Court
-71.325911,42.6539558,restaurant,Cumnock Marketplace
-71.2252382,42.2178197,restaurant,Blue Orchid
-71.2230002,42.2252268,restaurant,The Toast Office
-71.8309661,42.2734843,restaurant,Westsude Steak and BBQ
-71.2101511,42.3308188,restaurant,IQ Kitchen
-72.5196534,42.3788818,restaurant,Iya
-71.2233818,42.2233472,restaurant,Comella's
-70.8912217,42.5204112,restaurant,Beerworks
-70.8876971,42.5203621,restaurant,Sea Level Oyster Bar
-70.8914434,42.5205199,restaurant,Back Alley Bacon
-70.8954645,42.5216597,restaurant,Fountain Place
-71.0816412,42.3409201,restaurant,SRV
-71.2048079,42.5917491,restaurant,Tew-Mac Tavern
-70.9375171,41.6137974,restaurant,PieZoni's Pizza
-70.6171873,41.5527791,restaurant,Pickle Jar Kitchen
-71.2265471,42.349556,restaurant,Lumi√®re
-71.1204383,42.3933527,restaurant,Dakzen
-71.1058938,42.3475693,restaurant,Mei Mei
-71.059593,42.3534357,restaurant,Gene‚Äôs Chinese Flatbread Caf√©
-71.08817,42.3633827,restaurant,Dumpling Daughter
-71.0877761,42.3631928,restaurant,CAVA
-71.0242457,42.2742315,restaurant,Taipei Cuisine
-71.3192095,42.6482353,restaurant,Brothers Pizza
-71.3256785,42.6560882,restaurant,Egyptian Grill
-71.0474876,42.3521489,restaurant,Trillium Brewing
-71.3038846,42.6632218,restaurant,
-71.2713164,42.0860716,restaurant,Olive Garden
-71.9909933,42.5607397,restaurant,99 Restaurant
-72.186917,42.5804927,restaurant,110 Grill
-71.3030202,42.6667189,restaurant,The Pizza Club
-71.3914782,42.4570067,restaurant,Adelita
-71.0470449,42.3361625,restaurant,Capo
-71.046167,42.3350453,restaurant,Fat Baby
-71.0601862,42.3507378,restaurant,BLR
-71.0618711,42.3581111,restaurant,High Spot Deli
-71.3477889,42.2849553,restaurant,Comella's
-71.1700982,42.2556568,restaurant,UNO Pizzeria & Grill
-71.1697124,42.2565056,restaurant,IHOP
-71.4523375,42.4327008,restaurant,El Huipil
-71.1884723,42.2186262,restaurant,Wild Blossom
-71.0104552,42.0450121,restaurant,Reid's Ultimate Breakfast
-70.8956205,42.5220072,restaurant,Opus
-71.0585575,42.3596003,restaurant,Great Taste
-71.1224752,42.4093791,restaurant,Fresh at Carmichael Dining Center
-71.185135,42.3669977,restaurant,Tresca's Eating Place
